2       100301.jpg       100302.jpg  1   103.36267    242.6      1.0    897.2    1789 0.053   930 0.607
3       100501.jpg       100503.jpg  1   123.28558    265.4     39.0    841.5    168 0.123   34 0.977
5       101400.jpg       101402.jpg  1   68.13148    171.6     22.9    790.8    38 0.105   8 1.733
6       101600.jpg       101601.jpg  1   58.93388    156.8     37.9    571.1    20 0.190   3 1.465
9       103100.jpg       103101.jpg  1   167.60287    480.4     31.0   2997.0    34 0.223   9 1.300
10       103100.jpg       103900.jpg  1   0.00000      0.0      0.0      0.0    1190 0.000   1186 0.000
11       103100.jpg       103901.jpg  1   167.60287    480.4     31.0   2997.0    34 0.223   9 1.300
12       103101.jpg       103102.jpg  1   162.01979    496.8     14.2   3188.7    41 0.209   11 1.376
13       103101.jpg       103900.jpg  1   166.23303    473.2     31.0   3017.5    33 0.208   14 1.344
14       103101.jpg       103901.jpg  1   0.00000      0.0      0.0      0.0    1028 0.000   1028 0.000
15       103101.jpg       103902.jpg  1   162.01979    496.8     14.2   3188.7    41 0.209   11 1.376
16       103102.jpg       103901.jpg  1   161.84676    492.4     14.2   3176.5    38 0.210   12 1.391
17       103102.jpg       103902.jpg  1   0.00000      0.0      0.0      0.0    1073 0.000   1073 0.000
18       103400.jpg       103401.jpg  1   72.39784    214.6      3.7   1370.9    95 0.185   13 1.245
19       103500.jpg       103501.jpg  1   108.85547    341.9     16.1   1479.8    303 0.108   96 0.905
20       103500.jpg       103502.jpg  1   135.07061    388.0     42.9   1746.7    56 0.208   14 1.443
21       103500.jpg       103503.jpg  1   122.08698    374.7     31.2   1742.1    45 0.217   18 1.534
